,revmodid,revmodcode,organization,english_translation,popular_alternative_name_or_acronym_most_recent,born,died,dead,age,duration,outcome_goal,adversary,achieve,partialsuccess,completesuccess,orderedsuccess,polcommand,nopolorgplus01,polorgplus,leader_s,leadershipdecapitation,killed,arrested,executed,separate,overthrow_takeover,empire,counterrev,reform,eliminate_expel,nsd,islamist,leftist,right,anarchist,identity_group_representation,excludedconstituentsatinception,size_year_one,size_peak,hegemonic,unifiedfront,area_of_operation,adversary.1,violent,nv,mixedapproach,as,ks,lethal,demonl,demonc,turnedviolent,ties,tiefights,sponsors,sponsorfights,west,latinamerica,mideastnafrica,africa,centraleurasia,southasia,seasia,eastasia,state,polity_year_one,polity_peak,dem_year_one,dem,autocracy,gdp_year_one,gdp,transition_to_democratic_party_politics,transitioned_from_organized_crime_to_resistance,transitioned_to_organized_crime,drugtrade,terrorism,foughtincivilwar,enteredpostcoldwar,lost_state_sponsorship,safe_haven,participates_in_negotiations,sas,sa,splinter_organization,ethnic,religious_sectarian,national,ideological,apocalyptic,fights_foreign_force
137,139,139EI,Sipah-e Sahaba (SeS)/Anjuman Sipah-e Sahaba/Millat-e Islamia/Ahle Sunnat wal-Jamaat (ASWJ),Guardians of the Prophet's Companions,SeS,1985,0,0,29.0,29,TURN PAKISTAN INTO A DEOBANDI STATE,PAKISTANI-SHI'A,2,0,0,0,6,1,0,"MAULANA HAQ NAWAZ JHANGVI, MAULANA ZIA-UR-REHMAN FAROOQI, MAULANA EESAR-UL-HAQ QASMI, MAULANA AZAM TARIQ, MALIK ISHAQ, RIAZ BASRA, AKRAM LAHORI",1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,Deobandi Pakistanis,1.0,3000.0,5500.0,0,0,PAKISTAN,Pakistani-Shi'a,0,0,1,20,61,3.05,0.0,0,0,8,1,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,1.0,0,0,2,1,0,0,1,0,0,0,0
138,140,140EJ,Nihon Sekigun/Anti-Imperialist International Brigades/Arab-JRA/Sekigun-ha/Anti-War Democratic Front (ADF)/Holy War Brigade/Rengo Sekigun/Sons of the Occupied Territory/VZ-58,Japanese Red Army (JRA)/United Red Army,JRA,1969,2001,1,32.0,32,PRECIPITATE GLOBAL COMMUNIST REVOLUTION,"THE WEST, ISRAEL",0,0,0,0,0,1,0,"FUSAKO SHIGENOBU, HARUO WAKO",1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,Communists,1.0,20.0,40.0,0,0,GLOBAL,the West; Israel,1,0,0,19,31,1.631579,0.0,0,0,4,1,3,0,0,0,0,0,0,0,0,1,1,20.0,20,1,1.0,0.0,,19836.0,0.0,0,0,0.0,1,0,1,1.0,2,0,0,0,1,0,0,0,1,0,1
139,141,141EK,Quwwat Sheik Subhi al-Salih,Sheik Subhi al-Salih Forces,,1988,1989,1,1.0,1,EXPEL SYRIAN FORCES FROM LEBANON,"SYRIA, HAD",0,0,0,0,0,1,0,LEADERLESS,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,Anti-Syrian Lebanese,1.0,10.0,10.0,0,0,LEBANON,Syria; HAD,1,0,0,19,1,0.0526316,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1,0,0.0,1.0,,999.0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1
140,142,142EL,Federazione Anarchica Informale (FAI),Informal Anarchist Federation,FAI,2003,0,0,10.0,10,TOPPLE THE INTERNATIONAL SYSTEM,"ITALY, THE WEST",6,0,0,0,4,1,0,"ALFREDO COSPITO, SYNDICATE ",1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,Anarchists,1.0,100.0,150.0,0,0,ITALY,Italy; the West,1,0,0,23,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,38563.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,1
141,143,143EM,Runda Kumpulan Kecil (RKK),Small Patrol Units,RKK,2002,0,0,12.0,12,ESTABLISH INDEPENDENT ISLAMIST STATE IN PATTANI,THAILAND,6,0,0,0,0,1,0,RORHING AHSONG (ALIAS USTAZ RORHING),0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,Islamist Pattanis,1.0,100.0,3000.0,1,0,THAILAND,Thailand,1,0,0,25,13,0.52,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,17,0,1.0,0.0,,4608.0,0.0,0,0,0.0,1,1,1,0.0,0,0,0,0,1,0,1,0,0,0,0
142,144,144EN,Zomi Revolutionary Organization (ZRO)/Zomi Revolutionary Army (ZRA),Zomi Revolutionary Organization (ZRO)/Zomi Revolutionary Army (ZRA),ZRO,1993,0,0,22.0,17,ESTABLISH ZOGAM STATE,"INDIA, PLAM, ZRF",4,0,0,0,0,1,0,THANG LIAN PAU GUITE,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Zo,1.0,500.0,500.0,1,0,INDIA,India,1,0,0,4,7,1.75,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1596.0,0.0,0,0,0.0,1,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0
143,145,145EO,Jamiat ul-Mujahedin,Gathering of Holy Warriors,,1990,0,0,24.0,24,UNIFY KASHMIR WITH PAKISTAN,INDIA,2,0,0,0,0,1,0,"AHSAN DAR, MAULANA GHULAM RASOOL ",0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,Islamist Pakistanis,1.0,1000.0,1000.0,1,0,INDIA,India,1,0,0,18,97,5.388889,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,1489.0,0.0,0,1,0.0,1,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0
144,146,146EP,Organisasi Papua Merdeka (OPM)/West Papua National Liberation Army (TPN),Free Papua Movement,OPM,1963,0,0,51.0,51,PRECIPITATE THE SUCCESSION OF PROVINCES FROM INDONESIA,INDONESIA,6,0,0,0,4,1,0,"ELKIE BEMEI, SETH RUMKOREM, JACOB PRAI, MATHIAS WENDA, ALEX (DONALD) DEREY, MARTHEN LUTHER PRAWAR, THEYS ELUAY",1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Papuans,1.0,1000.0,10000.0,1,1,"INDONESIA, PAPAU NEW GUINEA",Indonesia,1,0,0,134,3565,26.60448,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,5.0,18,0,0.0,1.0,,3551.0,0.0,0,1,1.0,1,0,1,1.0,0,1,0,0,0,1,0,0,0,0,0
145,147,147EQ,Karbi Longri North Cachar Hills Liberation Front/Karbi Anlong North Cachar Hills People's Resistance (KNPR)/United People's Democratic Solidarity Anti-Talks,Karbi Longri North Cachar Hills Liberation Front/Karbi Anlong North Cachar Hills People's Resistance (KNPR)/United People's Democratic Solidarity Anti-Talks,KNPR,2004,0,0,10.0,10,ESTABLISH KARBI STATE,"INDIA, UPDS",2,0,0,0,2,1,0,PRADIP TERANG (ALIAS PONGBI DILLI),0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Karbis,1.0,250.0,419.0,1,0,INDIA,India; UPDS,1,0,0,16,24,1.5,0.0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1489.0,0.0,0,0,0.0,1,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0
146,148,148ER,Hisbouwi Gumar Harret Eritrea/People's Front for Democracy and Justice,Eritrean People's Liberation Force (EPLF)/Eritrean People's Liberation Front (EPLF),EPLF,1970,0,0,44.0,24,ESTABLISH INDEPENDENT ERITREAN STATE,"ETHIOPIA, ERITREAN LIBERATION FRONT",20,1,1,2,20,0,1,ISAIAS AFWERKI,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,Eritreans,1.0,2000.0,55000.0,1,0,ERITREA,Ethiopia; Eritrean Liberation Front,0,0,1,800,15000,18.75,0.0,0,0,3,1,3,0,0,0,0,1,0,0,0,0,1,1.0,6,0,0.0,1.0,,271.0,1.0,0,0,0.0,1,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0
147,149,149ES,Palestinian Revolution Forces General Command (PRFGC),Palestinian Revolution Forces General Command (PRFGC),PRFGC,1985,1986,1,1.0,1,ESTABLISH PALESTINIAN STATE,"ISRAEL, THE WEST",0,0,0,0,0,1,0,LEADERLESS,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,Palestinians,1.0,50.0,50.0,0,0,"ISRAEL, DISPUTED TERRITORIES",Israel; the West,1,0,0,15,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,19.0,19,1,1.0,0.0,,6909.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0,0,1,0,0,1
148,150,150ET,Jabhat Tahrir Lubnan min al-Ghurabaa,Front for the Liberation of Lebanon from Foreigners (FLLF),FLLF,1979,1983,1,4.0,4,EXPEL FOREIGN FORCES FROM LEBANON,"SYRIA, U.S., PLO",0,0,0,0,0,1,0,"AVIGDOR BEN-GAL, MEIR DAGAN",0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,Anti-Foreigner Lebanese,0.0,20.0,20.0,0,0,LEBANON,PLO; Syria; U.S.,1,0,0,15,287,19.13333,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1.0,1,0,0.0,1.0,,1887.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
149,151,151EU,al-Jabha al-Sha'biyye li-Tahrir Filastin-al-Qaedat al-'Aama,Popular Front for the Liberation of Palestine-General Command (PFLP-GC),PFLP-GC,1968,0,0,46.0,46,REPLACE ISRAEL WITH A PALESTINIAN STATE; DEFEAT SUNNI JIHADIS IN SYRIA,ISRAEL,4,0,0,0,4,1,0,AHMED JABRIL ,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,Palestinians,1.0,100.0,500.0,0,0,"LEBANON, SYRIA",Israel,1,0,0,14,156,11.14286,0.0,0,0,12,0,2,0,0,0,1,0,0,0,0,0,1,19.0,20,1,1.0,0.0,,31282.0,0.0,0,0,1.0,1,0,1,1.0,1,0,0,0,1,0,0,1,0,0,0
150,152,152EV,Islamic Jihad of Yemen/Army of Aden Abyan/al-Qaeda fi al-Yemen,al-Qaeda in Yemen,,1990,2009,1,19.0,19,ESTABLISH ISLAMIST STATE IN YEMEN,"YEMEN, U.S., HOUTHIS",0,0,0,0,2,1,0,ABU AL-HASSAN,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Yemenis,1.0,50.0,400.0,1,1,YEMEN,Yemen; U.S.; Houthis,1,0,0,14,49,3.5,0.0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,7.0,8,0,0.0,1.0,,1190.0,0.0,0,0,0.0,1,0,1,0.0,0,0,6,1,0,0,1,0,0,0,1
151,153,153EW,All Tripura Tiger Force (ATTF)/All Tripura Tribal Force/Tripura People's Democratic Front (TPDF),All Tripura Tiger Force (ATTF)/All Tripura Tribal Force/Tripura People's Democratic Front (TPDF),ATTF,1990,2013,1,23.0,23,EXPEL FOREIGNERS FROM TRIPURA REGION IN INDIA,INDIA,0,0,0,0,8,1,0,RANJIT DEBBARMA,1.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,Tripuri,1.0,50.0,2000.0,1,0,SOUTH ASIA,India,1,0,0,13,95,7.307693,0.0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,1489.0,0.0,0,1,1.0,1,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0
152,154,154EX,Oʻzbekiston Islomiy Harakati,Islamic Movement of Uzbekistan (IMU),IMU,1998,0,0,16.0,16,ESTABLISH ISLAMIST STATE IN CENTRAL ASIA,"CENTRAL ASIAN STATES, PAKISTAN",6,0,0,0,2,1,0,"JUMABOI AHMADJONOVICH KHODJIYEV (AKA JUMA NAMANGANI), TAHIR YULDASHEV (AKA TOHIR YOʻLDOSH), ABU UTHMAN ADIL, UTHMAN GHAZI",1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Islamist Uzbekis,1.0,500.0,2000.0,1,0,"CENTRAL ASIA, PAKISTAN",Central Asian states; Pakistan,1,0,0,17,131,7.705883,0.0,0,0,12,1,2,0,0,0,0,0,1,0,0,0,1,1.0,17,0,1.0,0.0,,1275.0,0.0,0,1,1.0,1,0,1,1.0,3,0,14,1,1,0,1,0,0,0,1
153,155,155EY,Partiya Demokrat a Kurdistanê/Peshmerga,Kurdistan Democratic Party (KDP)/Those Who Face Death,KDP,1946,0,0,68.0,60,ESTABLISH INDEPENDENT KURDISH STATE; PRESERVE KURDISH AUTONOMY,SADDAM'S IRAQ,12,1,0,1,16,0,1,"MUSTAFA BARZANI, MASOUD BARZANI",0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,Kurds,1.0,50000.0,100000.0,1,0,IRAQ,Saddam's Iraq,0,0,1,13,79,6.076923,0.0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,1,6.0,6,0,0.0,1.0,,3453.0,0.0,0,0,0.0,1,0,1,1.0,0,0,0,0,0,1,0,0,0,0,0
154,156,156EZ,Jamaat al-Jihad al-Islami/Jamiat al-Jihad al-Islami,Islamic Jihad Group (IJG)/Islamic Jihad Union (IJU),IJU,2002,0,0,12.0,12,ESTABLISH ISLAMIST STATE IN CENTRAL ASIA,"UZBEKISTAN, U.S., ISRAEL, PAKISTAN, AFGHANISTAN",2,0,0,0,2,1,0,"NAJMIDDIN KAMOLDINOVICH JALOLOV (AKA ABU YAHYA MOHAMMED FATIH), SUHAYL FATILLOEVICH BURANOV",1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Islamist Uzbekis,1.0,30.0,300.0,0,0,CENTRAL ASIA,Uzbekistan; U.S.; Israel; Pakistan; Afghanistan,1,0,0,12,20,1.666667,0.0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,1,1.0,20,0,1.0,0.0,,53042.0,0.0,0,0,0.0,1,0,1,0.0,1,0,11,1,1,0,1,0,0,0,1
155,157,157FA,Sayuf al-Haqq al-Islamiyya fi Ard al-Ribat,Islamic Swords of Justice in the Land of Ribat,,2006,2006,1,0.1,0,ESTABLISH SHARI'A IN PALESTINIAN AREAS,INDIVIDUALS NOT PRACTICING SHARI'A,0,0,0,0,1,1,0,LEADERLESS,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0,Islamist Palestinians,1.0,10.0,10.0,0,0,DISPUTED TERRITORIES,individuals not practicing shari'a,1,0,0,12,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
156,158,158FB,Committee of Solidarity with Arab and Middle East Political Prisoners (CSAMPP),Committee of Solidarity with Arab and Middle East Political Prisoners (CSAMPP),CSAMPP,1985,1990,1,5.0,5,ELIMINATE FRENCH INFLUENCE IN LEBANON,FRANCE,0,0,0,0,0,1,0,"FOUAD BEN ALI SALEH, WAHID GORDJI",1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,Anti-French Lebanese,1.0,100.0,100.0,0,0,"LEBANON, FRANCE, IRAN ",France,1,0,0,12,4,0.3333333,0.0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,18.0,19,1,1.0,0.0,,21384.0,0.0,0,0,0.0,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0
157,159,159FC,Fatah Hawks/Abu al-Rish Brigades,Fatah Hawks/Abu al-Rish Brigades,,1991,2005,1,14.0,9,INSTIGATE UPRISING--FORCE FATAH TO FIGHT ISRAEL; REPLACE ISRAEL WITH PALESTINIAN STATE,ISRAEL,0,0,0,0,0,1,0,"YASSER ARAFAT, RAJEH ABU-SITA, KHALED ABU-SITA",1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Palestinians,1.0,100.0,100.0,0,0,DISPUTED TERRITORIES,Israel; Palestinian Authority; France,1,0,0,12,2,0.1666667,0.0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,19.0,20,1,1.0,0.0,,19836.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0
158,160,160FD,as-Sirat al-Moustaquim,The Good and Righteous Path,,2002,2003,1,1.0,1,ESTABLISH ISLAMIST STATE IN MOROCCO,MOROCCO,0,0,0,0,0,1,0,"MOHAMMAD FIZAZI, YOUSSEF FIKRI, HASSAN KETTANI",1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Moroccans,1.0,100.0,100.0,0,0,MOROCCO,Morocco,1,0,0,12,32,2.666667,0.0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,1,4.0,4,0,0.0,1.0,,1652.0,0.0,0,0,0.0,1,0,1,0.0,0,0,12,1,0,0,1,0,0,0,0
159,161,161FE,New Armenian Resistance,New Armenian Resistance,,1977,1983,1,6.0,6,COERCE TURKEY INTO CEDING TERRITORY TO ARMENIA,TURKEY,0,0,0,0,0,1,0,HAGOP HAGOPIAN,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Armenians,1.0,10.0,10.0,0,0,WESTERN EUROPE,Turkey,1,0,0,15,4,0.2666667,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,19.0,19,1,1.0,0.0,,1574.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0
160,162,162FF,al-Hezb al-Shu'aye al-Lubnani/al-Hezb al-Shu'aye al-Suri al-Lubnani,Lebanese Communist Party (LCP)/Syrian-Lebanese Communist Party/Popular Guard,LCP,1924,0,0,90.0,26,ESTABLISH COMMUNIST STATE IN LEBANON,"ISRAEL, FRANCE, U.S., SLA, PLO, AL-MOURABITOUN",4,0,0,0,12,0,1,"YOUSSEF IBRAHIM YAZBEK, FOU'AD AL-SHEMALI, DANY FOUANI, KHALED BAKDASH, FARAJALLAH EL-HELOU, NICOLAS AL-SHAWI, GEORGE HAWI, KHALED HADADI, HANNA GHARIB",1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,Communist Lebanese,1.0,5000.0,9000.0,1,0,"LEBANON, SYRIA",Israel; France; U.S.; SLA; PLO; al-Mourabitoun,0,0,1,12,2,0.1666667,0.0,0,0,6,1,2,0,0,0,1,0,0,0,0,0,0,12.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,1,1,1.0,0,0,2,1,0,0,0,0,1,0,1
161,163,163FG,January 16th Organization,January 16th Organization,,1989,1989,1,0.9,0,EXPEL SYRIAN FORCES FROM LEBANON,SYRIA,0,0,0,0,0,1,0,LEADERLESS,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,Anti-Syrian Lebanese,1.0,10.0,10.0,0,0,LEBANON,Syria,1,0,0,12,1,0.0833333,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1,0,0.0,1.0,,999.0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1
162,164,164FH,People's Liberation Army (PLA)/Revolutionary People's Front (RPF),People's Liberation Army (PLA)/Revolutionary People's Front (RPF),PLA,1978,0,0,36.0,36,ESTABLISH INDEPENDENT MANIPUR STATE,INDIA,6,0,0,0,6,1,0,"N. BISHESWAR SINGH, KUNJ BEHARI SINGH, THOUNDAM KUNJABEHARI, IRENGBAM CHAOREN",1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,Manipuris; Meteis,1.0,1000.0,3800.0,1,0,SOUTH ASIA,India,1,0,0,14,45,3.214286,0.0,0,0,5,1,2,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,1489.0,0.0,0,0,0.0,1,0,1,0.0,2,0,0,0,0,1,0,0,0,0,0
163,165,165FI,Babbar Khalsa International (BKI),Babbar Khalsa International (BKI),BKI,1978,0,0,36.0,36,ESTABLISH INDEPENDENT KHALISTAN,INDIA,2,0,0,0,2,1,0,"SUKHDEV SINGH BABBAR, TALWINDER SINGH PARMAR, WADHAWA SINGH",1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Sikhs,1.0,100.0,100.0,0,0,INDIA,India,1,0,0,11,81,7.363636,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,1489.0,0.0,0,0,0.0,1,0,1,0.0,1,0,1,1,0,0,1,0,0,0,0
164,166,166FJ,Irrintzi,(Celebratory Shriek),,2006,2009,1,3.0,3,ESTABLISH INDEPENDENT BASQUE STATE,"SPAIN, FRANCE",0,0,0,0,0,1,0,LEADERLESS,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Basques,1.0,10.0,10.0,0,0,WESTERN EUROPE,Spain; France,1,0,0,31,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,45416.0,0.0,0,0,0.0,1,0,1,0.0,0,1,0,0,0,1,0,0,0,0,1
165,167,167FK,Adda Bilisummaa Oromoo (ABO),Oromo Liberation Front (OLF),OLF,1973,0,0,41.0,41,ESTABLISH INDEPENDENT OROMO STATE; ESTABLISH A DEMOCRACY IN ETHIOPIA,ETHIOPIA,4,0,0,0,6,1,0,"ELEMO QILTU, DAWUD IBSA AYANA",0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Oromos,1.0,100.0,60000.0,1,0,"ETHIOPIA, KENYA, SOMALIA",Ethiopia,0,0,1,11,284,25.81818,0.0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,1,1.0,11,0,0.0,1.0,,394.0,0.0,0,0,0.0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0
166,168,168FL,Alex Boncayao Brigade (ABB),Alex Boncayao Brigade (ABB),ABB,1984,0,0,30.0,30,ESTABLISH COMMUNIST STATE IN THE PHILIPPINES,PHILIPPINES,2,0,0,0,2,1,0,"FELIMON ""POPOY"" LAGMAN, NILO DE LA CRUZ",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Filipinos,1.0,300.0,500.0,0,0,PHILIPPINES,Philippines,1,0,0,11,7,0.6363636,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4.0,18,0,1.0,0.0,,2140.0,0.0,0,0,0.0,1,1,1,0.0,0,1,0,0,1,0,0,0,1,0,0
167,169,169FM,Orange Volunteers,Orange Volunteers,,1998,2010,1,12.0,12,PREVENT REPUBLICAN SUCCESSION,PIRA,0,0,0,0,4,1,0,"BOB MARNO, CLIFFORD PEEPLES",1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,Irish Protestants,0.0,20.0,30.0,0,0,UK,PIRA,1,0,0,11,0,0.0,0.0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,1,1,0.0,0,0,0,0,1,0,1,0,0,0,0
168,170,170FN,al-Hezb al-Suri al-Qawmi al-Ijtima'i,Syrian Social-Nationalist Party (SSNP),SSNP,1932,0,0,82.0,33,ESTABLISH SOCIAL-NATIONALIST STATE IN GREATER SYRIA,"LEBANON, KATAEB, ISRAEL, FRANCE, U.S., SLA, AL-MOURABITOUN, PSP, CHAD",8,0,0,0,12,0,1,"ANTUN SAADEH, ASSAD AL-ASHKAR, ABDALLAH SAADEH",1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,Pro-Syria Lebanese,1.0,10000.0,25000.0,1,0,LEBANON,Lebanon; Kataeb; Israel; France; U.S.; SLA; al-Mourabitoun; PSP; Chad,0,0,1,14,61,,1.0,0,0,8,1,2,0,0,0,1,0,0,0,0,0,1,12.0,12,0,0.0,1.0,,2482.0,0.0,0,0,0.0,1,1,1,0.0,0,0,10,1,0,0,0,0,1,0,1
169,171,171FO,Zimbabwe African Nationalist Union (ZANU)/Zimbabwe African National Liberation Front/ZANU Patriotic Front,Zimbabwe African Nationalist Union (ZANU)/Zimbabwe African National Liberation Front/ZANU Patriotic Front,ZANU,1963,0,0,51.0,15,REPLACE RHODESIA WITH ZIMBABWEAN STATE,"RHODESIA, ZAPU",20,1,1,2,16,0,1,"ENOS NKALA, NDABANINGI SITHOLE, EDGAR TEKERE, HERBERT CHITEPO, LEOPOLD TAKAWIRA, ROBERT MUGABE",0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,Zimbabweans,1.0,10000.0,23000.0,1,0,"ZIMBABWE, RHODESIA, NAMIBIA",Rhodesia; ZAPU,0,0,1,22,27,1.227273,0.0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,14.0,14,0,0.0,1.0,,900.0,0.0,0,0,0.0,1,1,1,1.0,0,0,0,0,1,0,0,1,0,0,0
170,172,172FP,Andijan rights movement,Andijan rights movement,,2005,2005,1,0.4,0,INCREASE RIGHTS FOR ANDIGAN MUSLIMS AND FREE POLITICAL PRISONERS,UZBEKISTAN,0,0,0,0,0,1,0,SUPPORTERS/FAMILIES OF BUSINESSMEN,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,Andijan Muslims,1.0,15000.0,15000.0,1,1,UZBEKISTAN,Uzbekistan,0,1,0,0,0,0.0,5.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,1,0,0.0,1.0,,553.0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0
171,173,173FQ,Badr Brigades/Badr Organization,Badr Brigades/Badr Organization,,2003,0,0,11.0,11,OVERTHROW BA'ATHI REGIME IN IRAQ; ELIMINATE SUNNI INFLUENCE IN IRAQ,"SUNNI-IRAQIS, IS",6,0,0,0,16,0,1,"MUHAMMAD BAQIR AL-HAKIM, HADI AL-AMIRI",1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Shi'a Islamists,1.0,3000.0,15000.0,0,0,"IRAQ, IRAN",Sunni-Iraqis; IS,0,0,1,11,52,4.727273,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,1,1,0.0,0,0,0,0,1,0,1,0,0,0,0
172,174,174FR,Indian Mujahedin,Indian Mujahedin,,2007,0,0,7.0,7,ESTABLISH ISLAMIST STATE IN SOUTH ASIA,INDIA,6,0,0,0,0,1,0,"ABDUL SUBHAN QURESHI (AKA ABDUS SUBHAN, TAUQEER)",0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Islamist Indians,1.0,2000.0,2000.0,0,0,INDIA,India,1,0,0,14,80,5.714286,0.0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1410.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
