,revmodid,revmodcode,organization,english_translation,popular_alternative_name_or_acronym_most_recent,born,died,dead,age,duration,outcome_goal,adversary,achieve,partialsuccess,completesuccess,orderedsuccess,polcommand,nopolorgplus01,polorgplus,leader_s,leadershipdecapitation,killed,arrested,executed,separate,overthrow_takeover,empire,counterrev,reform,eliminate_expel,nsd,islamist,leftist,right,anarchist,identity_group_representation,excludedconstituentsatinception,size_year_one,size_peak,hegemonic,unifiedfront,area_of_operation,adversary.1,violent,nv,mixedapproach,as,ks,lethal,demonl,demonc,turnedviolent,ties,tiefights,sponsors,sponsorfights,west,latinamerica,mideastnafrica,africa,centraleurasia,southasia,seasia,eastasia,state,polity_year_one,polity_peak,dem_year_one,dem,autocracy,gdp_year_one,gdp,transition_to_democratic_party_politics,transitioned_from_organized_crime_to_resistance,transitioned_to_organized_crime,drugtrade,terrorism,foughtincivilwar,enteredpostcoldwar,lost_state_sponsorship,safe_haven,participates_in_negotiations,sas,sa,splinter_organization,ethnic,religious_sectarian,national,ideological,apocalyptic,fights_foreign_force
302,304,304KR,Fuerza Democrática Nicaragüense (FDN)/Resistencia Nicaragüense (RN),Nicaraguan Democratic Force,Contras,1981,1990.0,1,9.0,9.0,topple the Sandinista regime,FSLN; FRP-LZ,16,1,1,2,12,0,1,Israel Galeano Cornejo; Adolfo Calero; H. Bermudez; Commandante Franklin,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,Pro-Democracy Nicaraguans,1.0,10000.0,100.0,1,1,Nicaragua; Honduras,FSLN; FRP-LZ,0,0,1,105,100,0.952381,0.0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,4.0,11,0,0.0,1.0,,997.0,1.0,0,1,1.0,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0
303,305,305KS,Perseguidos por Pablo Escobar (Los Pepes),People Persecuted by Pablo Escobar,Los Pepes,1992,1993.0,1,1.0,1.0,eliminate the Medellian cartel,Medellin Cartel,20,1,1,2,0,1,0,Fidel Castaño Gil,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,Anti-Cartel Colombians,0.0,100.0,100.0,1,0,Colombia,Medellin Cartel,1,0,0,300,300,1.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,1.0,0,0,0,0,0,0,0,0,1,0,0
304,306,306KT,Revolutionary Eelam Organization of Students (EROS)/Eelavar Democratic Front,,EROS,1975,,0,39.0,15.0,establish independent Tamil state; institute socialism in Sri Lanka,Sri Lanka,6,0,0,0,8,1,0,Velupillai Balakumar; Eliyathamby Ratnasabapathy; Nesan Shankar Rajee; Nesadurai Thirunesan (aka Shankar Rajee); Nesan Thirunesan; Sinna Bala,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Socialist Tamils,1.0,1750.0,229877.0,1,0,Sri Lanka,Sri Lanka,0,0,1,2,1,0.5,0.0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,18.0,18,1,1.0,0.0,,463.0,0.0,0,0,0.0,1,1,1,0.0,0,1,0,0,0,0,0,0,1,0,0
305,307,307KU,Decade of Decadence anti-Khan movement [bloc: Pakistani People's Party; National Student Federation; Student Action Committee; Pakistan Federal Union of Journalists],,,1968,1969.0,1,0.4,0.4,overthrow Khan regime,Pakistan,10,1,0,1,8,1,0,Zulfikar Ali Bhutto,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Khan Pakistanis,1.0,3000.0,3000.0,0,0,Pakistan,Pakistan,0,1,0,0,0,0.0,5.0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,11.0,11,0,0.0,1.0,,885.0,1.0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
306,308,308KV,Ku Klux Klan (KKK)/White League/Red Shirts,,KKK,1866,,0,148.0,148.0,establish Democratic hegemony in the South; preserve white protestant supremacy in the U.S.; establish segregated state in the U.S.,"non-white Americans; ""white Republicans""",4,0,0,0,2,1,0,Nathan Bedford Forrest; William Joseph Simmons; James A. Colescott; Jeff Berry; Samuel Bowers; James Ferrands,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,White Supremacist Americans,1.0,100.0,4500000.0,1,0,United States,"non-white Americans; ""white Republicans""",0,0,1,4023,3208,0.7974148,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,1,1.0,1,0,1,0.0,0,1,0,0,0,0,0,0,1,0,0
307,309,309KW,Aryan Nations (AN)/The Order,,,1974,,0,40.0,40.0,establish White-supremacist state in the U.S.,non-White Americans,2,0,0,0,2,1,0,Richard Girnt Butler; Bob Matthews ,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,White Supremacist Americans,1.0,100.0,2200.0,0,0,United States,non-White Americans,1,0,0,11,1,0.0909091,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,1,1.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
308,310,310KX,"Covenant, Sword, and Arm of the Lord (CSA)",,CSA,1978,1985.0,1,7.0,7.0,establish White-supremacist state in the U.S.,ZOG,0,0,0,0,0,1,0,James Ellison,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,White Supremacist Americans,1.0,100.0,100.0,0,0,United States,ZOG,1,0,0,4,1,0.25,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
309,311,311KY,Bulldozer Revolution [bloc: Democratic Opposition of Serbia; Otpor!; Serbian Renewal Movement (SNO)],Resistance!,,1998,2000.0,1,2.0,2.0,overthrow Milosevic and democratize Serbia,Yugoslavia,20,1,1,2,20,0,1,Srda Popović; Ivan Marović,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Pro-Democracy Serbians,1.0,5000.0,2474392.0,1,1,Yugoslavia,Yugoslavia,0,0,1,0,0,0.0,5.0,4,1,0,0,4,0,1,0,0,0,0,0,0,0,1,4.0,5,0,0.0,1.0,,809.0,1.0,0,0,0.0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0
310,312,312KZ,Defiance Campaign,,,1952,1961.0,1,9.0,9.0,overthrow South African regime,South Africa,0,0,0,0,12,0,1,Walter Sisulu; Yusuf Cachalia; Raymond Mhlaba; Nana Sita,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Black South Africans,1.0,10000.0,10000.0,1,0,South Africa,South Africa,0,1,0,0,0,0.0,4.0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,14.0,14,0,0.0,1.0,,3092.0,0.0,0,0,0.0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
311,313,313LA,National-Socialist Council of Nagaland (NSCN)/National-Socialist Council of Nagaland (Isak-Muivah),,NSCN-IM,1980,,0,34.0,34.0,establish independent Nagalim state,India,8,0,0,0,12,0,1,Isak Chisi Swu; Thuingaleng Muivah,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Naga,1.0,4500.0,5000.0,1,0,India,India,1,0,0,34,60,1.764706,7.0,6,3,13,1,2,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,1489.0,0.0,0,1,1.0,1,0,1,1.0,1,1,0,0,0,1,0,0,0,0,0
312,314,314LB,National-Socialist Council of Nagaland (Khaplang),,NSCN-K,1988,,0,26.0,26.0,establish independent Nagalim state,India; Myanmar,6,0,0,0,12,0,1,S.S. Khaplang,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Naga,1.0,2000.0,3000.0,0,0,India,India; Myanmar,1,0,0,17,13,0.7647059,0.0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,1489.0,0.0,0,1,0.0,1,0,1,1.0,1,1,0,0,1,1,0,0,0,0,0
313,315,315LC,Jabhat al-Nusra li-Ahl al-Sham,Front for the Support for the People of the Levant,Nusra Front,2011,,0,3.0,3.0,replace Syrian regime with Islamist state,Syria; Iran,10,1,0,1,8,1,0,Abu Muhammad al-Julani,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,Mujahedin,1.0,300.0,7000.0,0,0,Syria,Syria; Iran,1,0,0,200,639,3.195,0.0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,5100.0,0.0,0,0,0.0,1,1,1,0.0,0,0,50,1,0,0,1,0,0,0,1
314,316,316LD,al-Jaish as-Suri al-Hurr,Free Syrian Army (FSA),,2011,,0,3.0,3.0,replace Syrian regime with Islamo-nationalist state,Syria; Iran,6,0,0,0,12,0,1,Colonel Riad al-Asaad; General Salim Idris; General Abdallah al-Bashir; Albey Ahmad Berri,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Islamist Syrians,1.0,80000.0,80000.0,1,0,Syria,Syria; Iran,0,0,1,8,10,1.25,0.0,0,0,4,1,2,0,0,0,1,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,5100.0,0.0,0,0,0.0,0,1,1,0.0,0,0,4,1,0,0,1,0,0,0,1
315,317,317LE,Black Liberation Army,,,1969,1985.0,1,16.0,16.0,establish Black-socialist state in the U.S.,United States,0,0,0,0,0,1,0,Eldridge Cleaver; Mutulu Shakur,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Black Socialist Americans,1.0,200.0,200.0,0,0,United States,United States,1,0,0,36,19,0.5277778,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,28500.0,0.0,1,1,0.0,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0
316,318,318LF,Jabhat al-Inqath al-Watani al-Filastiniyye [umbrella],Palestinian National Salvation Front (PNSF),PNSF,1985,1993.0,1,8.0,8.0,eliminate pro-Arafat organizations,PLO; al-Mourabitoun; Hezbollah,0,0,0,0,4,1,0,George Habash,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,Anti-Arafat Palestinians,1.0,1000.0,1000.0,1,1,Lebanon,PLO; al-Mourabitoun; Hezbollah,1,0,0,4,10,2.5,0.0,0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,0,1,1,0.0,1,0,4,1,1,0,0,0,1,0,0
317,319,319LG,Pan-Africanist Congress/Pan-Africanist Congress of Azania/Alone for Africans Only (POQO)/Azanian Peoples Liberation Army (APLA)/Pan-Africanist Congress of Azania,,POQO,1959,,0,55.0,55.0,replace South African regime with pan-African socialist state,South Africa,10,1,0,1,12,0,1,Robert Mangaliso Sobukwe; Letlapa Mphahlele; Alton Mphethi; John Nyati Pokela,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,1,0,0,Socialist Pan-Africanists,1.0,10000.0,306747.0,0,0,South Africa,South Africa,0,0,1,100,12,0.12,0.0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,14.0,19,0,1.0,0.0,,3557.0,1.0,0,1,0.0,1,1,1,,1,0,0,0,1,0,0,0,1,0,0
318,320,320LH,Tajamo Ansar al-Islam (TAI),Assembly of the Supporters of Islam,TAI,2012,2013.0,1,1.0,1.0,overthrow Syrian regime,Syria,0,0,0,0,0,1,0,Ahmed Eissa al-Sheikh; [committee],0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,Islamist Syrians,1.0,50.0,50.0,0,0,Syria,Syria,1,0,0,2,4,2.0,0.0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,5100.0,0.0,0,1,0.0,0,1,1,0.0,0,0,2,1,0,0,1,0,0,0,0
319,321,321LI,Liwa al-Islam/Fasila al-Islamiyya/Jaish al-Islam (Syria),Banner of Islam,,2011,,0,3.0,3.0,overthrow Syrian regime,Syria,6,0,0,0,2,1,0,Sheik Zahran Alloush,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,Islamist Syrians,1.0,15.0,25000.0,0,0,Syria,Syria,1,0,0,2,3,1.5,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,5100.0,0.0,0,0,0.0,0,1,1,0.0,0,0,1,1,0,0,1,0,0,0,0
320,322,322LJ,Wilayat Sinai/Ansar Beit al-Maqdis/Ansar al-Quds,Sinai Province,,2012,,0,2.0,2.0,institute shari'a in Jerusalem and the Sinai,Egypt; Israel,6,0,0,0,2,1,0,Shadi el-Manaei; Ibrahim Muhammad Freg; Walid Wakid,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Islamist Egyptians,1.0,50.0,200.0,1,0,Egypt; Israel; Gaza,Egypt; Israel,1,0,0,5,1,0.2,0.0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,20.0,8,1,0.0,1.0,,3314.0,0.0,0,0,0.0,1,0,1,0.0,0,0,1,1,0,0,1,0,0,0,1
321,323,323LK,al-Tawhid wal-Jihad fi Filastin,Monotheism and Jihad in Palestine,,2008,2013.0,1,5.0,5.0,replace Israel with Islamist state,Israel,0,0,0,0,0,1,0,Sheik Ahed Ahmad Abd al-Karim al-Sa'idani,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Palestinians,1.0,50.0,50.0,0,0,Israel; Gaza,Israel,1,0,0,5,1,0.2,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,31282.0,0.0,0,0,1.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
322,324,324LL,Hezbollah al-Hejaz,Hezbollah Gulf,,1987,1997.0,1,10.0,10.0,replace Saudi regime with Islamist state,Saudi Arabia; U.S.,0,0,0,0,0,1,0,Imad Mughniyeh,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Saudis,1.0,80.0,80.0,1,0,Saudi Arabia,Saudi Arabia; U.S.,1,0,0,6,19,3.166667,0.0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0.0,1.0,,8674.0,0.0,0,0,0.0,0,0,1,0.0,0,0,1,1,0,0,1,0,0,1,1
323,325,325LM,Jamaat al-Tawhid wal-Jihad fi Garbi Afriqqiyyah (JTJGA)/al-Mourabitoun (West Africa),Movement for Oneness and Jihad in West Africa,,2011,,0,3.0,3.0,establish Islamist state in West Africa,Mali; FNLA; MNLA; France,12,1,0,1,4,1,0,Abu Bakr al-Masri,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,Islamist West Africans,1.0,300.0,2000.0,1,0,Mali,Mali; FNLA; MNLA; France,1,0,0,8,14,1.75,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,17.0,17,1,1.0,0.0,,669.0,0.0,0,1,0.0,1,1,1,0.0,0,0,1,1,1,0,1,0,0,0,1
324,326,326LN,Baloch Liberation Front (BLF)/Baloch Student Organization-Azad (BSO-Azad),,,1964,,0,50.0,50.0,establish independent Balochistan,Pakistan,6,0,0,0,4,1,0,Jumma Khan Marri; Allah Nazar Baloch; Sher Muhammad Marri; Mir Hazar Ramkhani,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Balochis,1.0,300.0,6000.0,1,0,Pakistan; Iran ,Pakistan,0,0,1,9,19,2.111111,0.0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,11.0,18,0,1.0,0.0,,1189.0,0.0,0,0,0.0,1,0,1,1.0,0,0,0,0,0,1,0,0,0,0,0
325,327,327LO,Janatantrik Terai Mukti Morcha (JTMM)/Akhil Terai Mukti Morcha,Democratic Terai Liberation Front/All Terai Liberation Front,JTMM,2004,,0,9.0,9.0,establish independent Terai state,CPN-M; Nepal,4,0,0,0,4,1,0,Jay Krishna Goit,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Madhesis,1.0,3000.0,3000.0,1,0,Nepal,CPN-M; Nepal,0,0,1,33,11,0.3333333,0.0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,4.0,16,0,1.0,1.0,,619.0,0.0,0,1,,1,1,1,0.0,0,1,0,0,1,1,0,0,0,0,0
326,328,328LP,Janatantrik Terai Mukti Morcha-Jwala Singh,,JTMM-J,2006,,0,8.0,8.0,establish independent Terai state,Nepal,4,0,0,0,2,1,0,Jwala Singh,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Madhesis,1.0,300.0,300.0,0,0,Nepal,Nepal,1,0,0,79,32,0.4050633,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4.0,16,0,1.0,1.0,,619.0,0.0,0,0,0.0,1,1,1,0.0,0,0,0,0,1,1,0,0,0,0,0
327,329,329LQ,Janatantrik Terai Mukti Morcha-Rajan Mukti/Terai Communist Party,,JTMM-R,2007,,0,7.0,7.0,establish communist-Terai state,Nepal,4,0,0,0,2,1,0,Rajeev Jha,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Communist Madhesis,1.0,100.0,100.0,0,0,Nepal,Nepal,1,0,0,14,12,0.8571429,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.0,16,1,1.0,1.0,,619.0,0.0,0,0,0.0,1,0,1,0.0,0,1,0,0,1,0,0,0,1,0,0
328,330,330LR,Samyukta Jatiya Mukti Morcha (SJMM),,SJMM,2010,,0,4.0,4.0,lure poor/minority support away from Maoists to Hinduism,Maoists,2,0,0,0,0,1,0,Upendra Gharti Magar; [committee],0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,Hindu Nepalese,1.0,10.0,10.0,0,0,Nepal,Maoists,1,0,0,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,1,0.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
329,331,331LS,Madhesi Mukti Tigers (MMT),,MMT,2007,,0,7.0,7.0,establish independent Terai State,Nepal,2,0,0,0,0,1,0,Rajan Mukti; Mukesh Chaudhury; Rajeev Jha,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Madhesis,1.0,50.0,50.0,0,0,Nepal,Nepal,1,0,0,7,1,0.1428571,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.0,16,1,1.0,1.0,,619.0,0.0,0,0,0.0,1,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0
330,332,332LT,Mahan Madhesh Janakantrik Party (MMJP),,MMJP,2009,2011.0,1,2.0,2.0,overthrow Nepalese state,Nepal,0,0,0,0,0,1,0,Mahantha Thakur,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Madhesis,1.0,10.0,10.0,0,0,Nepal,Nepal,1,0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.0,16,1,1.0,1.0,,619.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0
331,333,333LU,Madhesh Rastra Janatantrik Revolutionary (RJR),,RJR,2009,2013.0,1,4.0,4.0,establish independent Terai state,Nepal,0,0,0,0,0,1,0,Ram Narayan Mahto; Rajeev Jha,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Madhesis,1.0,50.0,50.0,0,0,Nepal,Nepal,1,0,0,3,3,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.0,16,1,1.0,1.0,,619.0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0
332,334,334LV,Madhesi Jana Adhikar Forum (MJAF),Madhesi People's Rights Forum,MJAF,2006,,0,8.0,8.0,establish Madhesi autonomous region,Nepal; CPN-M,4,0,0,0,12,1,0,Upendra Yadav,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Madhesis,1.0,1000.0,678327.0,0,0,Nepal,Nepal; CPN-M,0,0,1,3,5,1.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,16,0,1.0,1.0,,619.0,1.0,0,0,0.0,1,1,1,0.0,0,1,0,0,0,1,0,0,0,0,0
333,335,335LW,Kirat Janabadi Workers' Party (KJWP),,KJWP,2008,,0,6.0,6.0,establish independent Kirat state,Nepal,2,0,0,0,0,1,0,Mina Khumbu-Sankemma Kirati,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Kiratis,1.0,20.0,20.0,0,0,Nepal,Nepal,1,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.0,16,1,1.0,1.0,,619.0,0.0,0,0,0.0,0,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0
334,336,336LX,Karen National Union (KNU)/Karen National Liberation Army,,KNU,1947,,0,67.0,67.0,establish independent Karen state; establish autonomous Karen region,Myanmar,8,0,0,0,8,1,0,Gen. Saw Mutu Sae Poe; Gen. Bo Mya,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Karen,1.0,5000.0,8000.0,1,0,Burma,Myanmar,1,0,0,80,219,2.7375,0.0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,1,18.0,18,1,1.0,0.0,,0.0,0.0,0,0,0.0,1,1,1,0.0,0,1,0,0,0,1,0,0,0,0,0
335,337,337LY,Karenni National Progressive Party (KNPP)/Karenni Army,,KNPP,1955,,0,59.0,57.0,establish independent Karen state,Myanmar,8,0,0,0,8,1,0,Saw Maw Reh; Plya Reh; Abel Tweed,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Karen,1.0,1100.0,1100.0,0,0,Burma,Myanmar,0,0,1,6,33,5.5,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,18.0,18,1,1.0,0.0,,0.0,0.0,0,0,0.0,1,1,1,0.0,0,1,0,0,0,1,0,0,0,0,0
336,338,338LZ,Shan State Independence Army (SSIA)/Shan State Army (SSA)/Shan State Progressive Party/Shan State Army--North (SSA-N),,Shan State,1959,,0,55.0,55.0,establish independent Shan state,Myanmar,6,0,0,0,4,1,0,Pi Sai Luang; Hso-Lane,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Shan and Paluang,1.0,2000.0,12000.0,1,0,Burma,Myanmar,0,0,1,6,28,4.666667,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,4.0,7,0,0.0,1.0,,3104.0,0.0,0,0,1.0,0,1,1,0.0,0,1,0,0,0,1,0,0,0,0,0
337,339,339MA,Burma Communist Party (BCP)/Burma Communist Party (BCP) [White Flags],,BCP,1939,,0,75.0,75.0,establish communist state in Burma,Myanmar,6,0,0,0,8,1,0,Thakin Aung San (aka Bo Teza); Thakin Than Tun; Thakin Zin; Thakin Ba Thein Tin; Kyaw Zaw; Bo Kyin Maung (aka Yébaw Tun),1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Communist Burmese,1.0,100.0,15000.0,0,0,Burma,Myanmar,1,0,0,2,18,9.0,0.0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0.0,18,0,1.0,0.0,,0.0,0.0,0,1,1.0,1,1,1,1.0,0,0,0,0,0,0,0,0,1,0,0
338,340,340MB,Adivasi People's Army (APA),,APA,2006,2013.0,1,7.0,7.0,support ULFA's effort to establish an independent Assamese state  ,India,0,0,0,0,0,1,0,Tarzen Mardi,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Assamese,1.0,50.0,50.0,0,0,India,India; AASAA,1,0,0,2,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1489.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0
339,341,341MC,People's United Liberation Front (PULF),,PULF,1993,,0,21.0,21.0,establish Islamic-Pangal state in Manipur,India; Meiteis,2,0,0,0,2,1,0,Bashir Laskar (aka Muthi); Kaji Ibrahim,1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,Pangals,1.0,90.0,140.0,1,1,India,India; Meiteis,1,0,0,8,6,0.75,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,1489.0,0.0,0,1,0.0,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0
340,342,342MD,al-Umar Mujahedin,,,1989,2002.0,1,13.0,13.0,unify Kashmir with Pakistan,India,0,0,0,0,0,1,0,Mushtaq Ahmad Zargar ,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,Islamist Kashmiris,1.0,700.0,700.0,0,0,India; Pakistan,India,1,0,0,10,24,2.4,0.0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,480.0,0.0,0,1,0.0,1,0,1,0.0,1,0,0,0,1,0,1,0,0,0,0
341,343,343ME,Garo National Liberation Army (GNLA),,GNLA,2009,,0,5.0,5.0,establish independent Garoland,India,6,0,0,0,2,1,0,Pakchara R. Sangma,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Garos,1.0,75.0,75.0,1,1,India,India,1,0,0,25,17,0.68,0.0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1489.0,0.0,0,0,0.0,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0
342,344,344MF,A'chik National Volunteer Council (ANVC),,ANVC,1995,,0,19.0,19.0,establish independent Achikland; establish autonomous Achik district,India,6,0,0,0,4,1,0,Dilash R. Marak; [committee],0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Garos,1.0,100.0,500.0,1,1,India; Burma; Bangladesh,India,1,0,0,3,17,5.666667,0.0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1,18.0,19,1,1.0,0.0,,1489.0,0.0,0,0,0.0,1,0,1,0.0,3,0,0,0,0,1,0,0,0,0,0
343,345,345MG,People's Liberation Front of India (PLFI)/Jharkhand Liberation Tigers (JLT),,PLFI,2004,,0,10.0,10.0,establish small independent Maoist state,India; splintered from CPI-M,6,0,0,0,0,1,0,Dinesh Gope; Masi Charan Purty,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,1,0,0,Maoists,1.0,50.0,300.0,0,0,India,India; splintered from CPI-M,1,0,0,16,23,1.4375,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1489.0,0.0,1,1,0.0,1,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0
344,346,346MH,Bodo Liberation Tigers,,,1996,2008.0,1,12.0,7.0,establish autonomous Bodo state,India; Adavasi Cobra Force; NDFB,10,1,0,1,6,1,0,Prem Singh Brahma; Hagrama Basumatary,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Bodos,1.0,3000.0,3000.0,1,0,India,India; Adavasi Cobra Force; NDFB,0,0,1,9,78,8.666667,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1028.0,1.0,0,0,0.0,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0
